,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,6,12,,,10151.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,12,,,10154.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,12,,,10153.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,12,,,10160.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,12,,,10160.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,12,,,10159.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,12,,,10157.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,12,,,10155.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,12,,,10158.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,12,,,-9999.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,12,,,10171.0,,,-9999.0,,,,,,,723403-13963-2017
2017,6,12,,,10177.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,12,,,10181.0,,,-9999.0,,3.0,-9999.0,,,,723403-13963-2017
2017,6,12,,,10180.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,12,,,10178.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,12,,,10178.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,12,,,10170.0,,,-9999.0,,0.0,,,3.0,,723403-13963-2017
2017,6,12,,,10163.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,12,,,10156.0,-9999.0,,,,,,,,,723403-13963-2017
2017,6,12,,,10148.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,12,,,10146.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,12,,,10141.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,13,,,10141.0,,,-9999.0,,0.0,,,,,723403-13963-2017
2017,6,13,,,10141.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,13,,,10149.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,13,,,10153.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,13,,,10161.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,13,,,10162.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,13,,,10158.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,13,,,10155.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,13,,,10150.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,13,,,10164.0,,,,,,,,,,723403-13963-2017
2017,6,13,,,10167.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,13,,,10175.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,13,,,10177.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,13,,,10177.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,13,,,10175.0,-9999.0,,,,,,,,,723403-13963-2017
2017,6,13,,,10172.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,13,,,10166.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,13,,,10157.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,13,,,10148.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,13,,,10143.0,,,,,,,,,,723403-13963-2017
2017,6,13,,,10138.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,13,,,10135.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10135.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10138.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10144.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10147.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10142.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10141.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10143.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10140.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10139.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10140.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10152.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10157.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10163.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10170.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10169.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10167.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10165.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10158.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10149.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10140.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,14,,,10133.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10130.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,14,,,10128.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10128.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,15,,,10133.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,15,,,10135.0,,,,,,,,,,723403-13963-2017
2017,6,15,,,10136.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,15,,,10140.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10140.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10139.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,15,,,10136.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,15,,,10132.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,15,,,10134.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,15,,,10146.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10150.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10154.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10159.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10171.0,,20.0,88.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,15,,,10172.0,,50.0,21.0,-9999.0,36.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10162.0,,80.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,15,,,10157.0,,,-9999.0,,0.0,,,,,723403-13963-2017
2017,6,15,,,10141.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10130.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10130.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10127.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,15,,,10122.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10119.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10120.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,16,,,10116.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,16,,,10129.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,16,,,10134.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,16,,,10125.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,16,,,10122.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,16,,,10134.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,16,,,10128.0,,,,,,,,,,723403-13963-2017
2017,6,16,,,10122.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10114.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10110.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10115.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10121.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10112.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10118.0,-9999.0,,,,,,,,,723403-13963-2017
2017,6,16,,,10121.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10116.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10106.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10096.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10094.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10086.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,16,,,10079.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10075.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10086.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10090.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10092.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10092.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,17,,,10088.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,17,,,10086.0,,,,,,,,,,723403-13963-2017
2017,6,17,,,10085.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10085.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10091.0,,,,,,,,,,723403-13963-2017
2017,6,17,,,10096.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10102.0,,,,,,,,,,723403-13963-2017
2017,6,17,,,10114.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10110.0,-9999.0,,,,,,,,,723403-13963-2017
2017,6,17,,,10089.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10082.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10078.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10072.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10072.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10067.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10065.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10065.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,17,,,10067.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10068.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10071.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10071.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10070.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10069.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,18,,,10066.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,18,,,10075.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10077.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10079.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10084.0,,,,,,,,,,723403-13963-2017
2017,6,18,,,10084.0,,,,,,,,,,723403-13963-2017
2017,6,18,,,10099.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10095.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10100.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10110.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10102.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10117.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10123.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10114.0,,,,,,,48.0,,48.0,723403-13963-2017
2017,6,18,,,10100.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,10087.0,,,-9999.0,,8.0,-9999.0,,,,723403-13963-2017
2017,6,18,,,-9999.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,18,,,10103.0,-9999.0,,,,,,,,,723403-13963-2017
2017,6,18,,,-9999.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,19,,,10113.0,,,-9999.0,,0.0,,,,,723403-13963-2017
2017,6,19,,,10116.0,,30.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,19,,,10121.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,19,,,10129.0,,,,,,,,,,723403-13963-2017
2017,6,19,,,10129.0,,,,,,,,,,723403-13963-2017
2017,6,19,,,10130.0,,20.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,19,,,10137.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,19,,,10136.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,19,,,10135.0,,,-9999.0,,3.0,-9999.0,,,,723403-13963-2017
2017,6,19,,,10141.0,,,-9999.0,,8.0,-9999.0,,,,723403-13963-2017
2017,6,19,,,10145.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,6,19,,,10144.0,,70.0,21.0,-9999.0,66.0,-9999.0,,,,723403-13963-2017
2017,6,19,,,10156.0,,,-9999.0,,5.0,,,,,723403-13963-2017
2017,6,19,,,10165.0,,,,,,,,,,723403-13963-2017
2017,6,19,,,10167.0,,,,,,,,,,723403-13963-2017
2017,6,19,,,10167.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,19,,,10168.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,6,19,,,10166.0,-9999.0,,,,,,,,,723403-13963-2017
2017,6,19,,,10160.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,6,19,,,10154.0,,60.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,6,19,,,10156.0,,50.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,6,19,,,10151.0,,40.0,36.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,6,19,,,10146.0,,40.0,36.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,6,19,,,10147.0,,60.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,6,20,,,10152.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,20,,,10157.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,20,,,10161.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,20,,,10167.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,20,,,10175.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,20,,,10183.0,,60.0,21.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,20,,,10184.0,,50.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,20,,,10184.0,,70.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,20,,,10183.0,,60.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,20,,,10181.0,,70.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,20,,,10174.0,,40.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,20,,,10166.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,6,20,,,10162.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,6,20,,,10153.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,20,,,10148.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,20,,,10146.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,21,,,10147.0,,80.0,36.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,6,21,,,10148.0,,80.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,21,,,10149.0,,60.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,21,,,10148.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,21,,,10156.0,,,,,,,,,,723403-13963-2017
2017,6,21,,,10158.0,,,,,,,,,,723403-13963-2017
2017,6,21,,,10155.0,,,,,,,,,,723403-13963-2017
2017,6,21,,,10149.0,,,,,,,,,,723403-13963-2017
2017,6,21,,,10143.0,,,,,,,,,,723403-13963-2017
2017,6,21,,,10138.0,,,,,,,,,,723403-13963-2017
2017,6,21,,,10142.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,21,,,10147.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,21,,,10152.0,,,,,,,,,,723403-13963-2017
2017,6,21,,,10157.0,,40.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,21,,,10153.0,,70.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,21,,,10153.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,21,,,10148.0,,70.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,21,,,10147.0,,70.0,57.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,21,,,10143.0,,70.0,67.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,21,,,10138.0,,80.0,57.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,21,,,10134.0,,80.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,21,,,10128.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,21,,,10123.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,21,,,10119.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10118.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10115.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10117.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,22,,,10118.0,,80.0,36.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10114.0,,90.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,22,,,10111.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10108.0,,,-9999.0,,0.0,,,,,723403-13963-2017
2017,6,22,,,10100.0,,80.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,22,,,10093.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10086.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10088.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10085.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10088.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10094.0,,70.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,22,,,10092.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,22,,,10089.0,,,-9999.0,,3.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10086.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,22,,,10079.0,,,-9999.0,,3.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10067.0,,70.0,51.0,-9999.0,-1.0,,,5.0,,723403-13963-2017
2017,6,22,,,10066.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,22,,,10060.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,22,,,10056.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10049.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,6,22,,,10046.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,23,,,10042.0,,50.0,36.0,-9999.0,30.0,,,,,723403-13963-2017
2017,6,23,,,10040.0,,50.0,46.0,-9999.0,,3.0,-9999.0,,,723403-13963-2017
2017,6,23,,,10041.0,,80.0,41.0,-9999.0,13.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10042.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,23,,,10039.0,,90.0,46.0,-9999.0,38.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10038.0,,,-9999.0,,8.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10031.0,,,-9999.0,,,,,,,723403-13963-2017
2017,6,23,,,10026.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,23,,,-9999.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,23,,,10021.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10028.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,23,,,10037.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,23,,,10051.0,,,-9999.0,,0.0,,,,,723403-13963-2017
2017,6,23,,,10063.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10071.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10079.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10083.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10088.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10089.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10082.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10086.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10086.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,10105.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,23,,,-9999.0,,10.0,46.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10133.0,,,-9999.0,,,,107.0,,,723403-13963-2017
2017,6,24,,,10126.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10140.0,,,,,,,,,,723403-13963-2017
2017,6,24,,,10143.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,6,24,,,10146.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10150.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10155.0,,,-9999.0,,0.0,,,8.0,,723403-13963-2017
2017,6,24,,,10148.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10159.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10166.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10167.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10181.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10189.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10197.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10204.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10209.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10209.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10211.0,,10.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,24,,,10211.0,,30.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,24,,,10205.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10201.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10196.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,24,,,10193.0,,30.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,24,,,10195.0,,10.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,25,,,10198.0,,40.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,25,,,10205.0,,20.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,25,,,10209.0,,20.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,25,,,10217.0,,,,,,,,,,723403-13963-2017
2017,6,25,,,10219.0,,10.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,25,,,10225.0,,50.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,25,,,10222.0,,30.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,6,25,,,10226.0,,,,,,,,,,723403-13963-2017
2017,6,25,,,10225.0,,,,,,,,,,723403-13963-2017
2017,6,25,,,10227.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,25,,,10228.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,25,,,10234.0,,,,,,,,,,723403-13963-2017
2017,6,25,,,10237.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,25,,,10243.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,6,25,,,10246.0,,40.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,6,25,,,10247.0,,50.0,15.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,25,,,10250.0,,60.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,25,,,10248.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,6,25,,,10244.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,6,25,,,10240.0,,50.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,25,,,10232.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,25,,,10227.0,,80.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,6,25,,,10223.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,25,,,10218.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,26,,,10219.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,26,,,10217.0,,70.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,6,26,,,10218.0,,,,,,,,-9999.0,,723403-13963-2017
2017,6,26,,,10226.0,,,,,,,,-9999.0,,723403-13963-2017
